#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#events;;;;;;;;;;;;;;x
dothraki_pagan_reformed_DESC;The Dothraki believe in a Great Stallion who watches over the world. According to their legends, the first man rode out from the Womb of the World beneath the Mother of Mountains, atop the first horse. The Dothraki believe that the stars are a herd of horses galloping across the sky, and that when a dead Dothraki is burned, his spirit becomes on of them.;Les Dothrakis croient en un Grand Etalon qui surveille le monde. Selon leurs légendes, le premier homme est issu du Nombril du Monde, au-delà de la Mère des Montagnes, et montait le premier cheval. Ils pensent que les étoiles sont des chevaux de feu issus des âmes des défunts, galopant la nuit dans les prairies du firmament, et lorsqu'un dothraki meurt et est incinéré, son esprit devient l'un d'eux. ;;;Los Dothraki creen en un Gran Semental que vela por el mundo. Según sus leyendas, el primer hombre salió a caballo del Útero del Mundo debajo de la Madre de las Montañas, a lomos del primer caballo. Los Dothraki creen que las estrellas son una manada de caballos al galope a través del cielo, y que cuando un Dothraki muerto es incinerado, su espíritu se convierte en una de ellas.;;;;;;;;;x
stone_cow_reformed;Stone Cow of Faros;Vache en pierre de Faros;;;Vaca de Piedra de Faros;;;;;;;;;x
stone_cow_reformed_DESC;The peoples of Faros worship and venerate the Stone Cow.;Les habitants de Faros croient en la Vache en pierre;;;Las Vacas de Piedra de Faros son unas vacas de piedra originarias de la ciudad de Faros, lugar donde se veneran.;;;;;;;;;x
gods_nghai_reformed;Gods of N'Ghai;Dieux de N'Ghai;;;Dioses de N'Ghai;;;;;;;;;x
gods_nghai_reformed_DESC;The strange gods worshipped by the peoples of N'Ghai;Les étranges dieux honorés par les habitants de N'Ghai;;;Los extraños dioses adorados por los pueblos de N'Ghai.;;;;;;;;;x
summer_rel_reformed;Gods of the Summer Isles;Dieux Estiviens;;;Dioses del Verano;;;;;;;;;x
summer_rel_reformed_DESC;The people of the Summer Isles worship life and love. Among their deities is a fertility goddess with sixteen breasts, and the act of lovemaking is considered a sacred art.;Les Estiviens adorent la vie et l'amour. Parmi leurs divinités, il y a une déesse avec huit paires de seins, et l'acte d'amour est considéré comme un art sacré. ;;;Los habitantes de las Islas del Verano adoran la vida y el amor. Entre sus deidades esta la diosa de la fertilidad con dieciséis pechos, y el acto de hacer el amor es considerado como un arte sagrado.;;;;;;;;;x
father_of_waters_reformed;Father of Waters;Père des Eaux;Vater des Wassers;;Padre de las Aguas;;;;;;;;;x
father_of_waters_reformed_DESC;The Father of Waters is a god of Braavos. Each time he takes a new bride, his temple is destroyed and built anew.;Les Père des Eaux est un dieu de Braavos. A chacune de ses épousailles, son temple est détruit et reconstruit. ;;;El Padre de las Aguas es un dios de Braavos. Cada vez que toma una nueva esposa, su templo es destruido y construido de nuevo.;;;;;;;;;x
great_shepherd_reformed;Great Shepherd;Pâtre Suprême;Great Shepherd;;El Gran Pastor;;;;;;;;;x
great_shepherd_reformed_DESC;The Great Shepherd is the god of the Lhazareen people, whose priestesses are known as godswives.;Le Pâtre Surpême est le dieu des Lhazaréens. Cette divinité est uniquement servie par des prêtresses nommées épouses divines. ;;;El Gran Pastor es una deidad de Lhazar, siendo el único Dios adorado por los lhazareenos. Su nombre está relacionado con la vida pastoral del pueblo. Esta divinidad sólo es servida por sacerdotisas, llamadas Esposas del Dios. La filosofía del culto al Gran Pastor es tranquila. Enseña que todos los hombres son parte del mismo rebaño perteneciente a la deidad y que las Esposas del Dios los deben cuidar, estén donde estén.;;;;;;;;;x
boash_reformed;Boash'i;Boash;;;Boash;;;;;;;;;x
boash_reformed_DESC;"Boash, the Blind God, is a deity that was once worshiped in the Valyrian Freehold and the one deity of the Valyrians who settled on Lorath.\n\nRejecting all other deities, the followers of Boash ate no flesh, drank no wine, and walked barefoot through the world, clad only in hair shirts and hides. Their eunuch priests wore eyeless hoods in honor of their god; only in darkness, they believed, would their third eye open, allowing them to see the 'higher truths' of creation that lay concealed behind the world’s illusions. The worshippers of Boash believed that all life was sacred and eternal, that men and women were equal, that lords and peasants, rich and poor, slave and master, man and beast were all alike, all equally worthy, all creatures of god.";Boash, le dieu Aveugle, est une divinité qui fut autrefois vénérée dans les possessions valyriennes et était la divinité des Valyriens établis à Lorath.\n\nRefusant toute autre religion, ils étaient végétariens, ne buvaient pas d'alcool, marchaient pieds nus et se vêtaient de peaux. Les prêtres eunuques portaient des capuches sans yeux en honneur de leur dieu. Ils pensaient que, dans l'obscurité,  le « troisième oeil » s'ouvrirait, leur permettant de voir les grandes vérités de la création qui sont cachées derrière les illusions du monde. Les fidèles de Boash pensaient que toute vie était sacrée et éternelle, que les hommes et les femmes étaient égaux, que lords et paysans, riches et pauvres, maitre et esclave, homme et bête étaient semblables, d'égale valeur et créatures de dieu.;;;"Boash, el Dios Ciego, es una diedad originada en Valyria y Lorath por los colonos que se asentaron en las islas.\n\nRechazando al resto de dioses, los seguidores de Boash no comían carne, no bebían vino, iban andado descalzos y vestían solo con cilicios y cueros. Sus sacerdotes eunucos llevaban capuchas que les tapaban los ojos en honor a su dios; según ellos sería su tercer ojo el que les permitiría ver las verdades superiores de la creación que yacían ocultas tras las ilusiones mundanas. Los adoradores de Boash creían que toda la vida era sagrada y eterna, que los hombres y las mujeres eran iguales, que señores y campesinos, los ricos y los pobres, los esclavos y los amos, los hombres y las bestias: todos semejantes, todos igualmente dignos , todos criaturas de Dios.";;;;;;;;;x
weeping_lady_reformed;The Weeping Lady;La Dame éplorée;Trios;;Trios;;;;;;;;;x
weeping_lady_reformed_DESC;The Weeping Lady of Lys is a goddess worshipped by the Lyseni. She is a love goddess worshipped by many Lyseni, snd graces the Lysene coinage.;La Dame éplorée est la déesse vénérée par les Lysiens. C'est une déesse de l'amour qui apparaît également sur certaines pièces de monnaie.;;;Trios es el dios de tres cabezas de Tyrosh.;;;;;;;;;x
valyrian_rel_reformed;Valyrian;Valyrien;;;Valyria;;;;;;;;;x
valyrian_rel_reformed_DESC;The ancient religion of Old Valyria, capital of the greatest empire the world has ever known. When the Doom came to that city, the faith died with it, but was preserved beyond the Narrow Sea by the House Targaryen.;L'ancienne religion de l'Antique Valyria, capitale du plus grand empire que le monde ait jamais connu. Lorsque le Fléau s'est abattu sur la ville, la foi est morte avec son empire. Mais elle fut préservée un temps, grâce à la maison Targaryen.;;;La antigua religión de la Antigua Valyria, capital del mayor imperio que el mundo haya conocido. Cuando la Maldición llegó a esa ciudad, la fe murió con ella, pero fue preservada más allá del Mar Angosto por la Casa Targaryen.;;;;;;;;;x
lady_of_the_waves_reformed;Lady of the Waves;Dame des Vagues;;;Nuestra Señora de las Olas;;;;;;;;;x
lady_of_the_waves_reformed_DESC;The Lady of the Waves was a goddess of old worshiped by First Men on the Three Sisters. Sacred storms were the result of the Lady mating with the Lord of the Skies. When they worshipped her, the Sistermen were a free people ruled by local kings, who also acted as pirate kings.;La Dame des Vagues était la déesse honorée par les Premiers Hommes sur les Trois Soeurs. Les tempêtes étaient le résultat de ses accouplements avec le Seigneur des Cieux. A cette époque, les Soeurois étaient un peuple libre, dirigé par des rois locaux qui pratiquaient la piraterie.;;;Nuestra Señora de las Olas era una antigua diosa adorada por los Primeros Hombres en las Tres Hermanas. Tormentas sagradas eran el resultado del apareamiento entre la Señora de las Olas y el Señor de los Cielos. Cuando la adoraban, los hermaneños eran un pueblo libre gobernados por reyes locales, que actuaban como reyes piratas.;;;;;;;;;x
cosmopolitan_RELIGION;Religious Tolerance;;;;;;;;;;;;;x
peaceful_RELIGION;Peaceful Religion;;;;;;;;;;;;;x
tooltip_religion_feature_ironborn_invasion;§GMay declare invasions of coastal duchies/high lordships§!;;;;;;;;;;;;;x
religion_feature_the_seven;Worship of The Seven;;;;;;;;;;;;;x
religion_feature_the_seven_desc;The Faith of the Seven has a strong influence on this religion, with the seven aspects of the one deity being accepted to be among the gods.;;;;;;;;;;;;;x
religion_feature_the_seven_feature;The Seven are accepted amongst the gods;;;;;;;;;;;;;x
TOOLTIPreligion_feature_the_sevenNEIGHBOR;Any liege or vassal worships The Seven;;;;;;;;;;;;;x
tooltip_religion_feature_the_seven;§GCan freely intermarry with characters who worship The Seven\nRelations with characters who worship The Seven increased by +5\nHas access to the tradition of Knighthood and tournies§!;;;;;;;;;;;;;x
the_seven_RELIGION;Venerates The Seven;;;;;;;;;;;;;x
religion_cutthroat;Cut-throat;;;;;;;;;;;;;x
religion_cutthroat_desc;The honourable man more often than not dies before the ruthless one. Only through cunning play of the Game of Thrones will our religion survive.;;;;;;;;;;;;;x
religion_cutthroat_feature;The religion is more ruthless and morally flexible;;;;;;;;;;;;;x
tooltip_religion_feature_no_kinslaying;§GKinslaying is NOT seen as taboo§!;;;;;;;;;;;;;x
tooltip_religion_feature_moral_murder;§GKnown murderers are not morally shunned with dishonour§!;;;;;;;;;;;;;x
tooltip_religion_feature_more_plotting;§RRulers are more likely to start plots and factions, including against their own children§!;;;;;;;;;;;;;x
tooltip_religion_feature_prisoner_torture;§GCan mistreat prisoners regardless of traits§!;;;;;;;;;;;;;x
religion_feature_elective;Elective;;;;;;;;;;;;;x
religion_feature_elective_desc;The selection of kings should not be decided by birth, rather the Gods decree that our rulers must be elected from all of noble birth;;;;;;;;;;;;;x
religion_feature_elective_feature;Elective succession of kings and emperors is customary;;;;;;;;;;;;;x
tooltip_religion_feature_elective;§GElective selection of feudal kings and emperors is considered traditional§!;;;;;;;;;;;;;x
tooltip_religion_feature_opinion_boost;§GOpinion with all foreign religion groups is increase by +5, and realm province revolt risk is reduced§!;;;;;;;;;;;;;x
tooltip_religion_feature_revolt_risk;§GRealm province revolt risk is reduced§!;;;;;;;;;;;;;x
religion_feature_pro_slavery;Slaver;;;;;;;;;;;;;x
religion_feature_pro_slavery_desc;The gods decree that men may be treated as property to be bought and sold, and forced to work for the benefit of our religion.;;;;;;;;;;;;;x
religion_feature_pro_slavery_feature;The religion is pro-slavery;;;;;;;;;;;;;x
tooltip_religion_feature_pro_slavery;§GSlavery is considered traditional§!\n§GZealous rulers may spend piety to declare wars of enslavement§!;;;;;;;;;;;;;x
religion_feature_anti_slavery;Anti-Slavery;;;;;;;;;;;;;x
religion_feature_anti_slavery_desc;Slavery is abhorred by the gods and must be strictly forbidden.;;;;;;;;;;;;;x
religion_feature_anti_slavery_feature;The religion is anti-slavery;;;;;;;;;;;;;x
tooltip_religion_feature_anti_slavery;§GSlavery is opposed by the religion§!\n§GZealous rulers may spend piety to declare wars of liberation§!;;;;;;;;;;;;;x
religion_adoption;Adoption;;;;;;;;;;;;;x
religion_adoption_desc;Blood ties need not be the sole requirement for rulership, being adopted into a family is also sufficient in the eyes of the Gods.;;;;;;;;;;;;;x
religion_adoption_feature;The religion allows adoption;;;;;;;;;;;;;x
tooltip_religion_feature_adoption;Rulers may adopt lowborn characters as children;;;;;;;;;;;;;x
religion_god_king_head;God King Worship;;;;;;;;;;;;;x
religion_god_king_head_desc;Our ruler walks as a god among us and must be worshipped as such.;;;;;;;;;;;;;x
religion_god_king_head_feature;The head of the religion is worshipped as a God;;;;;;;;;;;;;x
tooltip_religion_feature_god_king_head;§GThe reformer will become the new head of the religion and be worshipped as a god\nThis will radicalise followers between supporters and opponents of this§!;;;;;;;;;;;;;x
god_king;Worshipped as a God;;;;;;;;;;;;;x
opinion_god_king_good;Worships as True God;;;;;;;;;;;;;x
opinion_god_king_bad;Scornful of God Worship;;;;;;;;;;;;;x
String_blood_magic;blood magic;;;;;;;;;;;;;x
tooltip_religion_feature_blood_magic;§GWhen magic is strong in the world, dark powers can be wielded§!;;;;;;;;;;;;;x
tooltip_religion_feature_rhllor_magic;§GAllows access to powers of healing§!;;;;;;;;;;;;;x
religion_feature_valyrian_rel;Valyrian Blood;;;;;;;;;;;;;x
religion_feature_valyrian_rel_desc;The Valyrian nobility values purity of blood, we are truly gods walking among lesser men;;;;;;;;;;;;;x
religion_feature_valyrian_rel_feature;Valyrian divine families, syncretic faiths and blood magic are practiced by this religion;;;;;;;;;;;;;x
grant_purity_of_blood;Grant Pure Blood Status;;;;;;;;;;;;;x
grant_purity_of_blood_desc;There is no doubt [Root.GetTitledFirstNameWithDynasty] can claim to descend from the blood of Valyria. As leader of the valyrian rite I can grant House [Root.GetOnlyDynastyName] official pure blood status.;;;;;;;;;;;;;x
TOOLTIP_grant_purity_of_blood;House [This.GetOnlyDynastyName] becomes a high valyrian dynasty that can practice divine blood marriages, experiencing 'coin flip' effects.;;;;;;;;;;;;;x
opinion_made_pure_blood;Granted me Pure Blood Status;;;;;;;;;;;;;x
EVTDESChigh_valyrian.70;In recognition of your faith and your unquestioned purity of blood, [From.GetTitledFirstName] has granted House [Root.GetOnlyDynastyName] divine status, making you one of the most powerful high valyrian families in the realm.;;;;;;;;;;;;;x
EVTOPTAhigh_valyrian.70;None can question my lineage;;;;;;;;;;;;;x
religion_feature_moonsingers;Moonsinger Values;;;;;;;;;;;;;x
religion_feature_moonsingers_desc;The first Braavosi moonsingers were escaped slaves from Valyria who abhorred slavery and welcomed all refugees. We must continue those values.;;;;;;;;;;;;;x
religion_feature_moonsingers_feature;This religion has the braavosi moonsinger tradition of anti-slavery and syncreticism;;;;;;;;;;;;;x
religion_feature_rhoynar_pagan;Rhoynar Traditions;;;;;;;;;;;;;x
religion_feature_rhoynar_pagan_desc;We are a river people, opposed to Valyria and believe in equal rights for women. We must protect these values.;;;;;;;;;;;;;x
religion_feature_rhoynar_pagan_feature;This religion has the rhoynar tradition of anti-slavery, seafaring and equal inheritance rights;;;;;;;;;;;;;x
tooltip_jogos_pagan_reformed_WARLIKE;War between Jogos Nhai is no longer forbidden;;;;;;;;;;;;;x
religion_feature_nath_pagan;Naathi Harmony;;;;;;;;;;;;;x
religion_feature_nath_pagan_desc;We are called the Peaceful People. We make music rather than war and kill nothing, not even animals, eating only fruit and never flesh.;;;;;;;;;;;;;x
religion_feature_nath_pagan_feature;This religion has the Naathi tradition of pacifism and harmony;;;;;;;;;;;;;x
GOD_PANTERA;Pantera;;;;;;;;;;;;;x
GOD_YNDROS;Yndros;;;;;;;;;;;;;x
GOD_YNDROS_OF_THE_TWILIGHT;Yndros of the Twilight;;;;;;;;;;;;;x
GOD_SAAGAEL;Saagael;;;;;;;;;;;;;x
old_gods_reformed_opinion;Old Gods (Reformed) Opinion;;;;Opinión Dioses de Mas Allá del Muro;;;;;;;;;x
beyond_wall_old_gods_reformed_opinion;Beyond the Wall Old Gods (Reformed) Opinion;;;;Opinión mejorada de los seguidores de Dioses de Mas Allá del Muro (Salvajes);;;;;;;;;x
drowned_god_reformed_opinion;Drowned God (Reformed) Opinion;;;;Opinión mejorada de los seguidores de El Dios Ahogado;;;;;;;;;x
black_goat_reformed_opinion;Black Goat (Reformed) Opinion;;;;Opinión mejorada de los seguidores de la Cabra negra;;;;;;;;;x
